,Bearing 1,Bearing 2,Bearing 3,Bearing 4
2690,-0.11699999999999999,-0.063,0.032,-0.02
2691,-0.266,0.073,0.098,-0.005
2692,-0.17300000000000001,0.066,-0.015,-0.034
2693,0.055999999999999994,-0.076,0.0,-0.034
2694,0.183,0.017,-0.01,0.046
2695,0.027000000000000003,0.028999999999999998,-0.166,0.105
2696,-0.017,0.149,-0.005,0.005
2697,0.044000000000000004,0.049,-0.037000000000000005,-0.037000000000000005
2698,0.107,0.078,-0.037000000000000005,-0.063
2699,0.042,0.024,0.055999999999999994,0.059000000000000004
2700,-0.032,0.142,0.039,-0.042
2701,-0.022000000000000002,0.044000000000000004,-0.054000000000000006,-0.068
2702,-0.083,-0.066,0.0,0.006999999999999999
2703,-0.046,0.012,0.002,0.083
2704,0.085,-0.002,-0.006999999999999999,0.1
2705,0.11199999999999999,-0.107,-0.032,0.02
2706,0.1,-0.107,0.156,0.017
2707,0.085,0.13699999999999998,0.198,-0.012
2708,-0.005,0.115,-0.042,0.02
2709,-0.115,-0.11199999999999999,0.076,0.02
2710,0.046,-0.16399999999999998,0.02,-0.022000000000000002
2711,0.132,0.076,-0.105,-0.107
2712,-0.063,0.002,0.151,0.005
2713,-0.276,-0.081,0.078,0.054000000000000006
2714,-0.142,-0.066,-0.01,0.049
2715,0.105,-0.012,-0.017,-0.017
2716,0.13699999999999998,-0.059000000000000004,-0.002,-0.11699999999999999
2717,-0.017,-0.076,-0.068,-0.125
2718,-0.051,0.037000000000000005,-0.11,-0.027000000000000003
2719,0.044000000000000004,-0.028999999999999998,-0.107,0.076
2720,0.051,-0.002,-0.107,0.002
2721,-0.002,0.066,-0.044000000000000004,-0.105
2722,0.002,0.16399999999999998,-0.09300000000000001,-0.11199999999999999
2723,0.042,0.022000000000000002,-0.139,-0.044000000000000004
2724,-0.012,-0.042,-0.098,0.015
2725,-0.059000000000000004,0.002,-0.16399999999999998,-0.005
2726,-0.015,0.012,-0.068,-0.061
2727,0.098,0.063,0.017,-0.071
2728,0.115,0.098,-0.006999999999999999,-0.046
2729,0.046,0.005,0.006999999999999999,0.034
2730,-0.081,-0.002,-0.006999999999999999,0.122
2731,-0.063,-0.068,0.051,-0.005
2732,0.028999999999999998,-0.20800000000000002,0.022000000000000002,-0.059000000000000004
2733,0.002,-0.1,0.14400000000000002,-0.061
2734,-0.051,-0.127,0.042,0.059000000000000004
2735,-0.083,-0.049,0.107,0.083
2736,-0.037000000000000005,0.015,0.11199999999999999,0.073
2737,0.005,0.022000000000000002,0.01,-0.042
2738,0.105,0.078,-0.01,-0.037000000000000005
2739,0.066,-0.046,0.054000000000000006,0.01
2740,0.11699999999999999,-0.01,0.01,0.071
2741,0.098,0.022000000000000002,-0.105,0.044000000000000004
2742,0.051,0.027000000000000003,-0.039,-0.02
2743,-0.063,0.16399999999999998,-0.068,-0.073
2744,-0.034,0.159,-0.063,-0.024
2745,0.081,0.024,-0.076,0.039
2746,0.129,-0.066,0.049,0.049
2747,-0.01,0.125,0.051,-0.012
2748,-0.107,0.051,0.078,-0.085
2749,-0.08800000000000001,-0.212,-0.006999999999999999,-0.044000000000000004
2750,0.105,-0.242,-0.11,-0.024
2751,0.051,0.055999999999999994,-0.017,0.02
2752,-0.17600000000000002,0.073,0.042,0.027000000000000003
2753,-0.125,-0.071,-0.054000000000000006,-0.017
2754,0.015,-0.2,-0.027000000000000003,-0.032
2755,-0.017,-0.17600000000000002,0.073,0.012
2756,-0.20800000000000002,-0.105,-0.028999999999999998,0.051
2757,-0.159,-0.049,-0.046,-0.068
2758,0.017,-0.039,0.012,-0.073
2759,0.027000000000000003,-0.01,-0.015,0.02
2760,0.012,0.005,-0.11,0.039
2761,0.017,0.039,0.083,0.044000000000000004
2762,0.115,0.225,-0.046,-0.081
2763,0.151,0.032,-0.142,-0.071
2764,0.146,0.098,-0.042,-0.044000000000000004
2765,-0.085,0.066,0.059000000000000004,-0.024
2766,-0.237,0.1,-0.11699999999999999,-0.032
2767,-0.127,0.066,-0.039,-0.017
2768,0.151,0.039,0.071,-0.046
2769,0.027000000000000003,0.044000000000000004,0.017,-0.017
2770,-0.13699999999999998,-0.024,0.012,-0.012
2771,-0.149,0.005,0.11199999999999999,0.032
2772,0.049,-0.139,0.129,0.168
2773,0.215,-0.061,0.005,0.168
2774,-0.17300000000000001,-0.066,0.061,0.11199999999999999
2775,-0.166,-0.081,0.002,0.022000000000000002
2776,-0.005,-0.071,0.076,-0.027000000000000003
2777,-0.027000000000000003,-0.032,-0.049,-0.024
2778,-0.1,0.1,-0.078,0.01
2779,-0.098,0.063,0.0,-0.049
2780,0.055999999999999994,0.095,-0.01,-0.083
2781,0.317,0.085,-0.076,-0.105
2782,0.17800000000000002,0.21,-0.066,0.061
2783,-0.051,0.151,0.046,0.134
2784,0.022000000000000002,0.09,-0.105,0.0
2785,0.18100000000000002,-0.01,-0.051,-0.11
2786,0.105,0.156,-0.049,-0.11699999999999999
2787,-0.078,0.14400000000000002,0.166,0.044000000000000004
2788,-0.151,0.10300000000000001,-0.012,0.034
2789,0.0,0.002,-0.027000000000000003,-0.044000000000000004
2790,0.039,-0.2,0.098,-0.028999999999999998
2791,-0.11199999999999999,-0.015,0.015,0.046
2792,-0.125,-0.022000000000000002,-0.042,0.125
2793,0.006999999999999999,0.022000000000000002,0.027000000000000003,0.107
2794,0.14400000000000002,-0.156,0.085,0.039
2795,0.083,-0.054000000000000006,0.212,0.017
2796,-0.1,-0.042,0.17600000000000002,0.068
2797,-0.107,-0.1,-0.09300000000000001,0.073
2798,0.005,-0.078,-0.005,0.10300000000000001
2799,-0.032,-0.083,-0.054000000000000006,0.012
2800,-0.083,0.076,0.034,-0.046
2801,-0.039,0.127,-0.16399999999999998,-0.105
2802,0.142,-0.017,-0.193,-0.044000000000000004
2803,0.142,-0.107,-0.061,-0.022000000000000002
2804,-0.005,0.11199999999999999,-0.073,0.046
2805,0.002,0.171,-0.22,0.006999999999999999
2806,0.027000000000000003,0.073,-0.09,-0.11699999999999999
2807,0.098,0.081,0.055999999999999994,-0.085
2808,0.061,-0.017,0.005,-0.054000000000000006
2809,-0.085,0.01,-0.066,-0.02
2810,-0.11199999999999999,0.005,-0.054000000000000006,-0.012
2811,-0.09300000000000001,0.01,-0.083,0.037000000000000005
2812,-0.085,-0.024,-0.13699999999999998,0.017
2813,-0.105,-0.098,0.015,0.046
2814,-0.044000000000000004,-0.134,0.076,0.042
2815,0.01,-0.061,0.127,0.085
2816,-0.051,-0.059000000000000004,-0.039,0.046
2817,-0.132,-0.11199999999999999,-0.02,-0.022000000000000002
2818,-0.044000000000000004,-0.066,0.063,-0.006999999999999999
2819,0.028999999999999998,-0.034,0.151,-0.017
2820,0.055999999999999994,-0.068,0.017,0.027000000000000003
2821,-0.1,0.02,-0.076,-0.024
2822,-0.132,-0.017,0.066,-0.017
2823,0.032,0.044000000000000004,-0.034,-0.044000000000000004
2824,0.125,0.122,-0.168,-0.02
2825,0.078,0.051,-0.193,-0.051
2826,0.0,0.1,0.122,-0.127
2827,0.13699999999999998,0.13699999999999998,-0.028999999999999998,-0.105
2828,-0.02,0.17300000000000001,-0.076,-0.122
2829,-0.16399999999999998,-0.098,-0.042,-0.028999999999999998
2830,-0.188,-0.166,-0.032,-0.012
2831,-0.005,-0.16399999999999998,0.115,-0.028999999999999998
2832,-0.028999999999999998,-0.076,0.09300000000000001,-0.059000000000000004
2833,-0.139,0.024,0.0,-0.049
2834,-0.10300000000000001,-0.09300000000000001,-0.083,0.005
2835,-0.02,-0.02,0.149,0.054000000000000006
2836,0.146,0.028999999999999998,-0.01,0.039
2837,0.098,-0.076,-0.193,-0.059000000000000004
2838,-0.066,-0.054000000000000006,-0.051,-0.037000000000000005
2839,-0.159,-0.002,0.139,-0.08800000000000001
2840,-0.006999999999999999,-0.051,0.01,-0.09
2841,0.107,-0.044000000000000004,-0.105,-0.059000000000000004
2842,-0.017,0.11,-0.1,0.046
2843,-0.076,0.183,0.024,0.071
2844,-0.061,0.09300000000000001,0.09300000000000001,-0.055999999999999994
2845,0.098,0.022000000000000002,-0.08800000000000001,-0.063
2846,0.198,-0.055999999999999994,-0.09,-0.046
2847,0.085,-0.015,0.115,0.017
2848,-0.042,0.146,0.051,0.034
2849,0.032,0.115,-0.024,0.032
2850,0.18100000000000002,0.098,0.01,-0.059000000000000004
2851,0.139,0.183,-0.002,-0.078
2852,-0.027000000000000003,0.027000000000000003,0.051,-0.028999999999999998
2853,-0.278,-0.015,-0.032,0.059000000000000004
2854,-0.244,-0.037000000000000005,-0.08800000000000001,0.027000000000000003
2855,0.315,-0.085,0.039,0.022000000000000002
2856,0.0,-0.115,0.354,0.046
2857,-0.28800000000000003,0.002,0.115,0.076
2858,0.142,-0.063,-0.17300000000000001,0.068
2859,0.249,-0.098,0.032,0.095
2860,0.012,-0.085,0.063,0.098
2861,-0.073,0.09300000000000001,-0.032,-0.002
2862,0.051,0.115,-0.049,-0.09300000000000001
2863,0.12,-0.098,-0.076,-0.1
2864,0.0,0.02,-0.1,-0.08800000000000001
2865,-0.02,-0.02,0.017,-0.049
2866,-0.005,-0.022000000000000002,-0.02,-0.02
2867,0.127,0.215,-0.23399999999999999,-0.078
2868,0.142,0.071,-0.076,-0.095
2869,0.081,-0.012,0.244,-0.039
2870,0.239,-0.08800000000000001,0.085,-0.049
2871,0.161,-0.083,-0.129,0.081
2872,-0.073,0.161,0.068,0.028999999999999998
2873,-0.217,-0.027000000000000003,0.006999999999999999,-0.071
2874,-0.12,-0.156,-0.149,-0.132
2875,-0.044000000000000004,-0.14400000000000002,0.01,0.0
2876,-0.044000000000000004,-0.059000000000000004,0.20800000000000002,-0.051
2877,-0.14400000000000002,-0.1,0.12,0.005
2878,-0.028999999999999998,-0.073,0.039,-0.02
2879,0.046,-0.037000000000000005,0.081,0.037000000000000005
2880,0.166,-0.132,0.098,0.083
2881,0.081,-0.076,-0.049,0.115
2882,0.012,0.02,0.024,0.037000000000000005
2883,0.11,0.156,0.085,-0.006999999999999999
2884,0.12,0.049,0.063,-0.028999999999999998
2885,0.083,0.024,-0.061,-0.028999999999999998
2886,-0.032,0.076,-0.107,0.024
2887,-0.115,0.17300000000000001,-0.032,-0.017
2888,-0.051,0.028999999999999998,0.022000000000000002,-0.054000000000000006
2889,0.054000000000000006,0.078,0.015,-0.063
2890,-0.017,0.076,-0.076,-0.107
2891,-0.002,0.049,0.154,-0.042
2892,-0.012,0.073,0.012,0.076
2893,-0.078,-0.032,-0.146,0.049
2894,-0.049,-0.11,0.02,0.002
2895,-0.051,-0.046,0.078,-0.024
2896,-0.063,-0.012,0.032,-0.034
2897,-0.061,-0.044000000000000004,0.02,-0.006999999999999999
2898,-0.059000000000000004,-0.127,0.006999999999999999,0.017
2899,-0.083,-0.159,0.16399999999999998,0.061
2900,-0.051,-0.122,-0.034,0.022000000000000002
2901,0.078,-0.049,-0.159,0.002
2902,0.068,-0.066,-0.083,-0.042
2903,0.063,-0.073,0.012,0.012
2904,0.042,-0.02,-0.015,0.059000000000000004
2905,0.071,0.022000000000000002,0.002,0.024
2906,0.105,-0.059000000000000004,0.051,-0.061
2907,0.063,0.017,-0.139,-0.105
2908,-0.073,-0.083,-0.11,-0.054000000000000006
2909,-0.028999999999999998,-0.006999999999999999,-0.02,0.044000000000000004
2910,0.09,0.002,0.061,0.051
2911,0.049,-0.08800000000000001,-0.239,0.032
2912,-0.017,0.132,-0.159,-0.129
2913,-0.028999999999999998,-0.024,-0.08800000000000001,-0.11199999999999999
2914,-0.068,-0.006999999999999999,0.028999999999999998,0.061
2915,0.037000000000000005,0.0,-0.078,0.046
2916,0.063,-0.063,-0.14400000000000002,-0.024
2917,0.034,-0.10300000000000001,0.032,-0.028999999999999998
2918,-0.039,-0.19,-0.107,-0.01
2919,-0.027000000000000003,-0.22,-0.183,0.10300000000000001
2920,-0.098,-0.09300000000000001,-0.034,0.049
2921,-0.127,0.002,0.083,-0.037000000000000005
2922,-0.02,-0.042,0.022000000000000002,-0.012
2923,0.027000000000000003,0.002,-0.071,0.015
2924,-0.017,0.024,-0.195,0.034
2925,0.037000000000000005,-0.09300000000000001,-0.006999999999999999,0.027000000000000003
2926,-0.006999999999999999,-0.098,0.105,0.002
2927,0.027000000000000003,-0.015,-0.11,-0.09
2928,0.015,0.0,-0.2,-0.08800000000000001
2929,-0.027000000000000003,0.022000000000000002,-0.1,-0.061
2930,-0.073,0.076,0.055999999999999994,-0.006999999999999999
2931,0.054000000000000006,0.024,0.071,-0.01
2932,0.059000000000000004,0.049,-0.259,0.0
2933,0.044000000000000004,-0.012,-0.134,0.078
2934,0.006999999999999999,-0.002,-0.022000000000000002,0.081
2935,0.049,-0.024,0.11699999999999999,0.042
2936,0.122,-0.039,0.085,-0.105
2937,0.085,-0.10300000000000001,-0.054000000000000006,-0.10300000000000001
2938,-0.017,-0.02,-0.13699999999999998,-0.005
2939,-0.13699999999999998,0.042,-0.059000000000000004,0.125
2940,-0.239,0.044000000000000004,0.054000000000000006,0.063
2941,-0.078,-0.151,0.02,-0.005
2942,0.251,-0.11199999999999999,0.046,0.012
2943,-0.125,-0.066,0.085,0.12
2944,-0.276,-0.098,-0.095,0.171
2945,0.151,-0.024,-0.146,0.16399999999999998
2946,0.17800000000000002,-0.146,0.037000000000000005,-0.012
2947,-0.012,0.083,0.032,-0.042
2948,-0.10300000000000001,0.195,0.09300000000000001,0.022000000000000002
2949,0.055999999999999994,-0.14400000000000002,0.059000000000000004,-0.024
2950,0.247,0.028999999999999998,0.034,-0.022000000000000002
2951,0.042,0.1,0.095,-0.10300000000000001
2952,-0.264,0.044000000000000004,-0.3,-0.076
2953,-0.156,0.12,-0.28300000000000003,-0.078
2954,0.066,0.081,-0.024,-0.042
2955,0.293,0.239,0.066,-0.068
2956,0.122,0.11199999999999999,0.01,0.034
2957,-0.037000000000000005,-0.049,-0.068,0.059000000000000004
2958,-0.063,-0.11699999999999999,-0.039,0.037000000000000005
2959,0.063,-0.01,0.127,0.073
2960,0.0,0.071,0.159,0.037000000000000005
2961,-0.134,-0.024,0.115,0.028999999999999998
2962,-0.154,0.051,0.042,-0.078
2963,0.032,-0.022000000000000002,0.12,0.006999999999999999
2964,0.13699999999999998,-0.09,0.006999999999999999,0.073
2965,0.015,-0.12,0.09,0.115
2966,-0.015,-0.015,0.132,0.083
2967,0.09,0.154,0.081,-0.005
2968,0.16399999999999998,0.042,0.10300000000000001,-0.02
2969,0.09,0.034,0.161,0.022000000000000002
2970,0.034,-0.068,0.006999999999999999,-0.032
2971,-0.083,0.12,0.09,0.066
2972,-0.061,0.149,-0.059000000000000004,0.037000000000000005
2973,-0.012,0.012,0.002,0.039
2974,-0.005,-0.028999999999999998,0.098,-0.01
2975,-0.055999999999999994,0.034,-0.054000000000000006,-0.054000000000000006
2976,-0.028999999999999998,0.08800000000000001,-0.168,-0.024
2977,-0.034,-0.073,-0.073,-0.012
2978,0.0,-0.044000000000000004,0.11,0.061
2979,0.032,-0.11,0.012,0.11199999999999999
2980,0.022000000000000002,-0.042,0.002,0.012
2981,0.022000000000000002,0.022000000000000002,-0.078,-0.032
2982,0.002,0.044000000000000004,-0.017,-0.015
2983,0.032,0.083,0.1,0.017
2984,0.059000000000000004,0.028999999999999998,-0.017,0.098
2985,-0.002,0.049,-0.23399999999999999,0.054000000000000006
2986,-0.032,-0.027000000000000003,-0.054000000000000006,-0.017
2987,0.0,-0.022000000000000002,0.10300000000000001,-0.042
2988,0.09300000000000001,-0.006999999999999999,0.044000000000000004,-0.085
2989,0.149,0.012,-0.1,-0.1
2990,0.049,-0.063,0.044000000000000004,0.027000000000000003
2991,-0.061,0.0,0.085,0.071
2992,-0.081,-0.006999999999999999,-0.015,0.049
2993,0.034,-0.161,0.051,-0.005
2994,-0.017,-0.17300000000000001,0.032,-0.09300000000000001
2995,-0.098,-0.032,-0.015,-0.139
2996,-0.161,-0.083,-0.01,-0.061
2997,-0.09300000000000001,-0.055999999999999994,0.006999999999999999,0.027000000000000003
2998,0.044000000000000004,-0.09300000000000001,-0.071,0.051
2999,0.028999999999999998,-0.078,0.139,-0.012
3000,0.017,-0.012,0.10300000000000001,0.0
3001,-0.076,0.027000000000000003,-0.055999999999999994,-0.085
3002,0.066,0.066,-0.244,-0.09300000000000001
3003,0.166,-0.006999999999999999,-0.132,-0.034
3004,-0.027000000000000003,0.149,-0.063,0.002
3005,-0.059000000000000004,0.063,-0.139,-0.022000000000000002
3006,0.005,0.002,-0.34700000000000003,-0.068
3007,-0.085,0.037000000000000005,-0.237,0.005
3008,-0.098,0.161,0.142,0.034
3009,0.037000000000000005,0.171,-0.005,0.015
3010,0.105,-0.085,-0.161,-0.068
3011,-0.149,-0.12,-0.066,-0.146
3012,-0.166,-0.02,-0.068,-0.055999999999999994
3013,-0.037000000000000005,-0.027000000000000003,-0.063,0.085
3014,-0.146,-0.098,0.0,0.09300000000000001
3015,-0.203,0.015,0.01,-0.024
3016,-0.168,-0.071,0.051,-0.08800000000000001
3017,-0.085,-0.083,0.276,0.054000000000000006
3018,0.055999999999999994,-0.09300000000000001,-0.054000000000000006,0.10300000000000001
3019,0.149,-0.115,-0.29100000000000004,0.0
3020,0.017,-0.032,-0.02,0.005
3021,-0.122,0.044000000000000004,-0.005,-0.129
3022,0.081,0.083,-0.13699999999999998,-0.059000000000000004
3023,0.303,0.12,0.037000000000000005,0.049
3024,0.17300000000000001,0.132,0.16399999999999998,0.054000000000000006
3025,-0.14400000000000002,0.16399999999999998,0.08800000000000001,-0.032
3026,-0.122,0.02,-0.247,-0.215
3027,-0.049,-0.042,-0.11699999999999999,-0.215
3028,0.19,-0.027000000000000003,0.14400000000000002,-0.012
3029,0.078,0.01,0.10300000000000001,0.11699999999999999
3030,-0.127,0.10300000000000001,0.107,0.012
3031,-0.066,-0.01,0.11699999999999999,0.0
3032,0.039,-0.071,0.098,-0.076
3033,0.034,0.139,0.034,0.083
3034,-0.078,0.02,0.068,0.166
3035,-0.09,-0.23199999999999998,0.022000000000000002,0.154
3036,-0.034,-0.107,0.049,-0.076
3037,-0.078,0.115,-0.066,-0.073
3038,-0.22699999999999998,0.11,-0.061,0.028999999999999998
3039,-0.151,-0.046,-0.081,0.039
3040,0.127,-0.006999999999999999,0.042,0.085
3041,0.4,0.083,0.122,-0.01
3042,0.09300000000000001,0.095,-0.046,-0.006999999999999999
3043,-0.051,0.171,-0.217,-0.09300000000000001
3044,0.127,0.022000000000000002,-0.006999999999999999,0.012
3045,0.122,-0.046,-0.032,0.012
3046,0.059000000000000004,0.095,-0.11699999999999999,0.037000000000000005
3047,-0.17300000000000001,-0.044000000000000004,-0.12,-0.039
3048,-0.098,-0.12,0.076,-0.09
3049,0.188,-0.085,0.134,-0.027000000000000003
3050,0.2,-0.049,0.107,0.083
3051,-0.054000000000000006,0.154,0.203,0.2
3052,-0.23199999999999998,0.01,-0.059000000000000004,0.083
3053,0.085,-0.022000000000000002,0.22699999999999998,-0.024
3054,0.18600000000000003,-0.055999999999999994,0.21,-0.046
3055,0.127,-0.066,-0.054000000000000006,0.105
3056,-0.027000000000000003,-0.215,0.183,0.042
3057,-0.142,-0.098,0.337,0.049
3058,-0.034,-0.09,0.059000000000000004,-0.002
3059,0.107,0.002,-0.054000000000000006,-0.049
3060,0.09300000000000001,-0.049,0.042,-0.005
3061,-0.073,0.115,0.115,0.028999999999999998
3062,-0.02,0.024,-0.107,-0.01
3063,0.073,0.028999999999999998,-0.28600000000000003,-0.066
3064,0.156,0.039,-0.017,-0.044000000000000004
3065,0.2,0.095,0.012,-0.083
3066,0.068,0.247,-0.20800000000000002,-0.032
3067,-0.032,0.33,-0.034,-0.066
3068,0.01,0.125,0.076,0.002
3069,0.034,-0.139,0.039,0.055999999999999994
3070,0.09300000000000001,-0.051,-0.032,-0.028999999999999998
3071,-0.054000000000000006,0.059000000000000004,0.08800000000000001,-0.024
3072,-0.154,-0.054000000000000006,-0.051,-0.02
3073,-0.015,-0.078,-0.09300000000000001,-0.005
3074,-0.037000000000000005,-0.166,0.022000000000000002,-0.054000000000000006
3075,-0.034,-0.10300000000000001,0.071,0.059000000000000004
3076,-0.044000000000000004,-0.059000000000000004,0.098,0.085
3077,0.017,-0.071,0.08800000000000001,0.027000000000000003
3078,0.042,-0.028999999999999998,0.125,-0.017
3079,-0.027000000000000003,-0.139,0.17800000000000002,-0.01
3080,-0.005,-0.142,0.002,0.073
3081,-0.027000000000000003,0.01,-0.032,0.125
3082,0.063,-0.078,0.017,0.061
3083,0.2,-0.042,-0.127,-0.028999999999999998
3084,0.042,-0.068,-0.122,-0.024
3085,0.042,0.149,0.051,-0.027000000000000003
3086,0.095,0.237,-0.01,-0.034
3087,0.122,0.027000000000000003,-0.08800000000000001,-0.024
3088,0.063,-0.027000000000000003,-0.063,-0.049
3089,-0.066,-0.034,-0.13699999999999998,0.024
3090,0.024,0.149,-0.028999999999999998,0.034
3091,0.051,0.059000000000000004,0.044000000000000004,0.071
3092,0.028999999999999998,-0.125,0.006999999999999999,0.042
3093,-0.132,-0.21,-0.1,0.006999999999999999
3094,-0.198,-0.068,-0.073,-0.046
3095,-0.17300000000000001,-0.028999999999999998,-0.006999999999999999,-0.01
3096,-0.09300000000000001,-0.13699999999999998,0.017,0.061
3097,0.039,-0.081,0.022000000000000002,0.055999999999999994
3098,0.005,-0.059000000000000004,0.08800000000000001,0.027000000000000003
3099,-0.11199999999999999,-0.151,0.015,0.10300000000000001
3100,-0.13699999999999998,-0.081,-0.132,0.149
3101,0.01,-0.061,-0.154,0.049
3102,0.125,-0.076,0.061,-0.034
3103,0.037000000000000005,-0.012,0.129,-0.08800000000000001
3104,0.0,0.0,-0.129,-0.01
3105,0.02,0.044000000000000004,-0.022000000000000002,-0.028999999999999998
3106,-0.042,0.071,-0.068,0.034
3107,0.073,0.037000000000000005,-0.247,-0.095
3108,0.115,-0.085,0.017,-0.044000000000000004
3109,0.198,0.061,-0.066,-0.051
3110,0.259,0.251,-0.161,-0.042
3111,-0.146,-0.027000000000000003,0.063,0.017
3112,-0.312,-0.168,-0.061,0.015
3113,-0.066,-0.12,0.042,-0.037000000000000005
3114,-0.046,0.015,-0.068,-0.066
3115,0.073,-0.134,0.09,0.105
3116,0.01,-0.222,0.115,0.142
3117,-0.11,-0.18100000000000002,-0.034,0.166
3118,-0.076,0.02,-0.098,0.078
3119,-0.12,0.055999999999999994,0.0,-0.015
3120,-0.002,-0.22899999999999998,-0.125,-0.032
3121,0.006999999999999999,-0.225,-0.11,0.032
3122,0.168,-0.17300000000000001,0.127,0.09
3123,-0.015,0.068,0.015,0.09300000000000001
3124,-0.107,0.085,-0.242,0.068
3125,0.068,0.142,-0.09300000000000001,-0.08800000000000001
3126,0.271,0.12,-0.159,-0.11
3127,0.32,0.046,-0.18100000000000002,-0.017
3128,0.083,0.022000000000000002,-0.049,0.024
3129,-0.017,-0.005,0.006999999999999999,0.068
3130,0.151,0.13699999999999998,-0.146,-0.01
3131,0.17600000000000002,0.051,0.083,-0.028999999999999998
3132,-0.032,0.044000000000000004,0.085,0.02
3133,-0.14400000000000002,-0.054000000000000006,-0.1,0.063
3134,-0.11,-0.005,0.022000000000000002,0.024
3135,-0.071,-0.061,0.122,0.083
3136,-0.002,-0.073,0.098,0.098
3137,-0.049,-0.18600000000000003,0.028999999999999998,0.037000000000000005
3138,-0.037000000000000005,-0.16399999999999998,0.039,0.107
3139,0.037000000000000005,-0.149,0.055999999999999994,0.061
3140,0.061,-0.09,-0.027000000000000003,0.066
3141,0.017,-0.076,-0.12,0.071
3142,0.02,-0.18600000000000003,0.151,0.054000000000000006
3143,0.002,0.061,0.149,-0.032
3144,0.044000000000000004,0.183,-0.127,-0.01
3145,-0.015,0.002,-0.107,-0.012
3146,0.049,-0.09,0.015,0.037000000000000005
3147,0.142,-0.237,0.034,-0.042
3148,0.171,0.12,0.127,0.015
3149,0.11699999999999999,0.337,-0.171,-0.017
3150,0.159,0.13699999999999998,-0.039,-0.09300000000000001
3151,0.146,-0.028999999999999998,0.183,-0.08800000000000001
3152,0.024,-0.01,-0.16399999999999998,-0.046
3153,-0.015,0.107,-0.166,-0.142
3154,0.024,-0.027000000000000003,0.149,-0.076
3155,-0.02,-0.046,-0.083,-0.046
3156,-0.046,-0.151,0.015,-0.017
3157,-0.054000000000000006,-0.18100000000000002,-0.006999999999999999,0.055999999999999994
3158,-0.039,-0.149,0.017,0.046
3159,0.006999999999999999,-0.042,0.13699999999999998,-0.01
3160,0.015,-0.107,0.055999999999999994,0.017
3161,-0.024,-0.125,0.105,0.024
3162,-0.01,-0.005,0.024,0.034
3163,0.073,-0.08800000000000001,0.071,0.061
3164,0.024,-0.027000000000000003,0.132,0.061
3165,-0.022000000000000002,-0.11199999999999999,-0.066,0.024
3166,-0.044000000000000004,-0.139,-0.19,-0.002
3167,0.027000000000000003,0.132,0.037000000000000005,0.028999999999999998
3168,0.081,0.156,-0.01,0.028999999999999998
3169,0.12,0.071,-0.107,-0.046
3170,0.129,-0.039,0.017,-0.071
3171,0.139,0.10300000000000001,0.034,-0.071
3172,0.161,0.26899999999999996,-0.022000000000000002,-0.015
3173,0.034,0.132,-0.039,0.055999999999999994
3174,-0.044000000000000004,0.139,-0.122,0.054000000000000006
3175,-0.024,0.039,-0.071,-0.042
3176,0.071,-0.061,0.266,0.005
3177,-0.054000000000000006,-0.032,0.11699999999999999,0.042
3178,-0.085,0.061,-0.159,0.159
3179,-0.146,0.039,0.042,0.23399999999999999
3180,-0.14400000000000002,-0.23199999999999998,0.193,0.11199999999999999
3181,-0.051,-0.061,0.034,-0.017
3182,-0.027000000000000003,-0.039,-0.046,-0.073
3183,-0.022000000000000002,-0.037000000000000005,-0.02,0.012
3184,-0.042,-0.17300000000000001,0.12,0.055999999999999994
3185,-0.015,0.002,-0.02,0.068
3186,-0.032,0.122,-0.11699999999999999,-0.012
3187,0.037000000000000005,0.037000000000000005,-0.005,-0.046
3188,0.005,0.046,-0.076,-0.037000000000000005
3189,-0.002,0.066,-0.129,-0.032
3190,0.012,0.02,-0.017,0.076
3191,0.09300000000000001,-0.049,-0.085,0.022000000000000002
3192,0.095,0.11699999999999999,-0.242,-0.034
3193,0.09,0.10300000000000001,-0.055999999999999994,-0.14400000000000002
3194,0.168,-0.015,0.039,-0.063
3195,0.198,-0.039,-0.017,-0.022000000000000002
3196,0.046,0.022000000000000002,-0.071,0.037000000000000005
3197,-0.18100000000000002,0.055999999999999994,-0.037000000000000005,-0.012
3198,-0.28300000000000003,0.017,0.071,-0.02
3199,-0.068,-0.002,0.073,-0.032
3200,0.212,-0.132,-0.061,0.044000000000000004
3201,-0.151,-0.149,0.149,0.044000000000000004
3202,-0.439,-0.154,0.105,0.022000000000000002
3203,0.18100000000000002,-0.129,-0.042,0.037000000000000005
3204,0.278,0.0,0.244,0.059000000000000004
3205,-0.015,0.051,0.171,0.022000000000000002
3206,-0.149,-0.13699999999999998,0.032,-0.024
3207,-0.032,-0.281,-0.134,-0.054000000000000006
3208,0.139,-0.095,-0.13699999999999998,-0.015
3209,0.006999999999999999,0.122,0.068,-0.024
3210,-0.156,0.151,-0.11699999999999999,-0.024
3211,-0.017,0.212,-0.198,-0.068
3212,0.28300000000000003,0.183,0.024,0.022000000000000002
3213,0.254,0.156,0.015,0.039
3214,-0.028999999999999998,0.17800000000000002,-0.08800000000000001,0.068
3215,-0.139,0.027000000000000003,-0.22899999999999998,-0.066
3216,0.006999999999999999,0.142,0.039,-0.054000000000000006
3217,0.032,0.044000000000000004,0.205,-0.015
3218,-0.107,0.071,-0.076,-0.061
3219,-0.10300000000000001,0.039,0.076,0.005
3220,-0.134,-0.055999999999999994,0.022000000000000002,-0.028999999999999998
