,Bearing 1,Bearing 2,Bearing 3,Bearing 4
4820,0.022000000000000002,-0.134,0.154,0.034
4821,0.051,-0.11199999999999999,-0.01,0.002
4822,0.015,-0.061,-0.028999999999999998,0.0
4823,0.044000000000000004,-0.017,0.01,0.022000000000000002
4824,0.034,-0.1,-0.028999999999999998,0.005
4825,0.037000000000000005,-0.046,0.015,-0.02
4826,0.027000000000000003,0.024,0.005,-0.078
4827,0.024,0.012,-0.055999999999999994,-0.071
4828,0.006999999999999999,-0.027000000000000003,-0.024,-0.081
4829,0.046,-0.02,-0.049,-0.037000000000000005
4830,-0.028999999999999998,0.024,-0.049,-0.028999999999999998
4831,0.032,0.095,-0.042,-0.054000000000000006
4832,0.042,0.042,-0.08800000000000001,-0.02
4833,-0.015,-0.12,-0.012,-0.071
4834,-0.085,-0.054000000000000006,-0.11199999999999999,-0.055999999999999994
4835,-0.139,-0.017,0.078,-0.044000000000000004
4836,-0.076,-0.055999999999999994,-0.049,0.024
4837,-0.01,-0.054000000000000006,-0.10300000000000001,0.0
4838,0.078,-0.002,-0.046,-0.027000000000000003
4839,-0.095,-0.042,0.006999999999999999,-0.049
4840,-0.098,-0.059000000000000004,0.022000000000000002,-0.02
4841,0.005,-0.02,-0.127,-0.01
4842,0.059000000000000004,-0.055999999999999994,-0.073,0.054000000000000006
4843,0.10300000000000001,-0.027000000000000003,0.034,0.034
4844,0.044000000000000004,0.046,0.002,-0.037000000000000005
4845,0.006999999999999999,0.107,-0.125,-0.024
4846,-0.022000000000000002,0.0,-0.005,-0.037000000000000005
4847,-0.002,-0.027000000000000003,-0.012,0.046
4848,0.012,-0.012,0.027000000000000003,0.017
4849,0.024,0.085,-0.051,-0.054000000000000006
4850,0.032,0.039,-0.055999999999999994,-0.11
4851,-0.017,-0.015,-0.09300000000000001,-0.066
4852,0.024,0.059000000000000004,-0.125,0.051
4853,0.002,0.005,-0.051,0.012
4854,-0.005,-0.1,-0.083,-0.01
4855,0.024,-0.054000000000000006,-0.015,-0.055999999999999994
4856,-0.024,0.024,0.017,0.083
4857,-0.015,-0.11199999999999999,-0.085,0.027000000000000003
4858,-0.066,-0.11199999999999999,0.02,0.051
4859,-0.055999999999999994,-0.171,-0.002,-0.034
4860,0.076,-0.132,-0.085,-0.015
4861,0.168,-0.044000000000000004,-0.083,-0.051
4862,0.063,-0.139,-0.063,0.02
4863,0.042,-0.115,-0.078,0.006999999999999999
4864,0.073,-0.071,0.024,0.059000000000000004
4865,0.09,0.037000000000000005,0.005,0.015
4866,0.11699999999999999,-0.049,0.017,-0.034
4867,0.01,-0.16399999999999998,-0.115,-0.042
4868,-0.127,-0.17600000000000002,-0.085,-0.125
4869,0.037000000000000005,0.183,-0.083,-0.105
4870,0.239,0.059000000000000004,-0.01,-0.049
4871,-0.006999999999999999,-0.066,0.051,0.005
4872,-0.11199999999999999,-0.034,0.037000000000000005,0.002
4873,0.005,-0.046,0.068,0.061
4874,0.134,-0.095,0.08800000000000001,0.12
4875,0.127,-0.071,0.034,0.017
4876,-0.039,0.1,-0.015,-0.085
4877,-0.083,0.022000000000000002,0.142,0.02
4878,-0.09300000000000001,-0.066,0.037000000000000005,0.02
4879,-0.081,-0.027000000000000003,-0.044000000000000004,0.054000000000000006
4880,-0.071,-0.095,-0.01,0.027000000000000003
4881,-0.068,-0.10300000000000001,0.037000000000000005,0.083
4882,-0.024,-0.012,0.068,0.08800000000000001
4883,-0.022000000000000002,0.142,-0.044000000000000004,0.10300000000000001
4884,-0.061,0.1,-0.078,0.044000000000000004
4885,0.0,0.076,-0.017,0.042
4886,0.1,-0.08800000000000001,-0.134,0.049
4887,0.134,-0.08800000000000001,-0.063,0.095
4888,0.039,0.09,0.006999999999999999,0.034
4889,-0.1,0.046,-0.063,-0.012
4890,-0.076,0.061,-0.022000000000000002,0.006999999999999999
4891,-0.034,0.024,-0.055999999999999994,-0.006999999999999999
4892,0.078,0.028999999999999998,-0.017,-0.022000000000000002
4893,0.12,-0.022000000000000002,0.083,0.034
4894,0.012,0.006999999999999999,0.034,-0.005
4895,-0.12,-0.042,0.046,0.015
4896,-0.039,-0.12,0.017,0.037000000000000005
4897,0.049,-0.081,0.09,-0.027000000000000003
4898,0.085,-0.061,0.09300000000000001,0.046
4899,-0.054000000000000006,0.005,0.1,0.012
4900,-0.081,-0.125,0.028999999999999998,-0.027000000000000003
4901,-0.039,-0.134,0.066,-0.044000000000000004
4902,-0.022000000000000002,-0.083,-0.034,0.028999999999999998
4903,0.046,-0.005,0.024,-0.034
4904,0.071,0.034,0.028999999999999998,0.034
4905,0.044000000000000004,0.028999999999999998,-0.054000000000000006,-0.02
4906,-0.017,0.02,0.02,-0.037000000000000005
4907,0.034,0.024,-0.044000000000000004,-0.006999999999999999
4908,0.1,0.222,-0.032,-0.134
4909,0.156,-0.078,-0.042,-0.078
4910,0.034,0.006999999999999999,0.005,-0.059000000000000004
4911,0.028999999999999998,0.129,0.042,0.005
4912,-0.085,0.1,-0.015,0.034
4913,-0.171,0.0,-0.073,0.039
4914,-0.066,0.005,-0.166,-0.024
4915,-0.002,0.146,0.042,-0.059000000000000004
4916,-0.032,-0.08800000000000001,0.063,0.055999999999999994
4917,-0.073,-0.044000000000000004,0.055999999999999994,0.046
4918,-0.024,0.142,-0.188,0.085
4919,0.063,0.066,-0.028999999999999998,-0.01
4920,-0.1,-0.066,0.01,0.059000000000000004
4921,-0.071,-0.061,-0.14400000000000002,-0.005
4922,0.049,0.039,-0.039,0.034
4923,0.046,-0.022000000000000002,-0.068,-0.032
4924,0.054000000000000006,-0.073,-0.02,-0.02
4925,0.078,0.044000000000000004,-0.034,-0.017
4926,0.132,0.12,-0.129,0.017
4927,0.12,-0.005,-0.061,-0.051
4928,0.066,0.027000000000000003,-0.18600000000000003,0.005
4929,-0.11199999999999999,0.01,-0.107,0.039
4930,-0.02,-0.061,-0.049,0.0
4931,0.205,-0.017,-0.034,-0.044000000000000004
4932,0.18600000000000003,-0.154,-0.061,-0.032
4933,-0.18100000000000002,-0.028999999999999998,-0.046,0.024
4934,-0.256,-0.022000000000000002,-0.054000000000000006,-0.039
4935,-0.037000000000000005,-0.068,-0.081,-0.055999999999999994
4936,0.154,-0.161,-0.154,-0.049
4937,0.139,-0.151,-0.002,0.0
4938,-0.085,-0.195,0.044000000000000004,0.071
4939,-0.044000000000000004,-0.205,-0.08800000000000001,-0.034
4940,-0.022000000000000002,-0.028999999999999998,-0.028999999999999998,-0.037000000000000005
4941,0.012,-0.032,-0.122,-0.012
4942,0.078,-0.139,-0.037000000000000005,0.134
4943,0.012,-0.171,-0.13699999999999998,0.115
4944,-0.006999999999999999,-0.122,-0.083,-0.037000000000000005
4945,-0.027000000000000003,-0.1,-0.083,-0.015
4946,0.028999999999999998,0.028999999999999998,-0.098,-0.034
4947,0.1,-0.028999999999999998,-0.017,0.068
4948,0.022000000000000002,-0.12,-0.071,0.012
4949,0.039,-0.002,-0.132,-0.083
4950,0.054000000000000006,0.01,-0.015,-0.115
4951,0.046,0.11699999999999999,0.037000000000000005,-0.061
4952,0.012,-0.002,0.054000000000000006,0.005
4953,-0.063,-0.027000000000000003,-0.076,0.042
4954,0.042,0.017,-0.071,0.044000000000000004
4955,-0.015,-0.017,0.18100000000000002,0.042
4956,-0.11,0.066,-0.012,0.037000000000000005
4957,-0.049,0.042,-0.073,0.1
4958,-0.09300000000000001,-0.002,0.059000000000000004,-0.049
4959,0.006999999999999999,-0.068,0.098,-0.127
4960,0.046,0.059000000000000004,0.066,0.032
4961,0.042,0.139,-0.049,0.168
4962,-0.055999999999999994,-0.032,0.081,0.13699999999999998
4963,-0.01,-0.146,0.12,-0.054000000000000006
4964,0.061,0.01,-0.005,-0.024
4965,0.11,0.049,0.09300000000000001,-0.027000000000000003
4966,0.051,0.09300000000000001,0.027000000000000003,0.044000000000000004
4967,0.061,0.012,0.042,0.073
4968,0.054000000000000006,-0.034,0.039,-0.028999999999999998
4969,0.071,0.061,0.037000000000000005,-0.063
4970,0.085,0.055999999999999994,0.017,-0.095
4971,0.059000000000000004,0.032,-0.012,-0.012
4972,-0.022000000000000002,0.006999999999999999,0.002,0.073
4973,-0.12,-0.028999999999999998,0.16399999999999998,0.046
4974,-0.032,-0.076,0.12,-0.054000000000000006
4975,0.059000000000000004,-0.061,0.032,-0.10300000000000001
4976,0.01,0.02,0.034,-0.049
4977,-0.134,-0.046,0.042,0.051
4978,-0.10300000000000001,-0.098,0.024,0.083
4979,0.006999999999999999,-0.11199999999999999,-0.02,-0.017
4980,0.071,0.017,-0.081,0.002
4981,0.063,0.054000000000000006,0.054000000000000006,-0.017
4982,0.006999999999999999,-0.01,0.071,0.027000000000000003
4983,-0.012,-0.034,0.09,-0.027000000000000003
4984,0.066,0.068,0.166,-0.005
4985,0.1,0.01,0.012,0.034
4986,0.046,0.049,0.066,0.032
4987,-0.012,0.085,-0.012,-0.078
4988,-0.024,0.10300000000000001,0.044000000000000004,-0.063
4989,0.049,0.066,0.02,-0.046
4990,0.046,0.0,-0.024,0.006999999999999999
4991,0.034,0.09,0.01,0.037000000000000005
4992,-0.066,0.051,-0.01,-0.022000000000000002
4993,0.02,0.17800000000000002,0.18600000000000003,-0.054000000000000006
4994,0.149,0.015,0.107,-0.044000000000000004
4995,0.156,-0.015,0.006999999999999999,0.012
4996,-0.015,0.115,-0.002,0.006999999999999999
4997,-0.105,-0.085,0.059000000000000004,0.01
4998,-0.028999999999999998,-0.095,0.051,-0.068
4999,0.078,0.027000000000000003,0.049,-0.027000000000000003
5000,0.1,-0.006999999999999999,0.16399999999999998,0.027000000000000003
5001,0.012,-0.061,0.022000000000000002,0.049
5002,-0.055999999999999994,-0.042,-0.085,0.046
5003,-0.068,-0.017,-0.076,-0.032
5004,0.024,-0.034,0.012,0.08800000000000001
5005,0.081,-0.11699999999999999,-0.002,-0.01
5006,0.005,0.022000000000000002,-0.159,0.046
5007,-0.081,0.051,-0.076,0.024
5008,-0.015,-0.085,0.002,0.006999999999999999
5009,0.02,0.13699999999999998,-0.068,0.002
5010,0.12,0.115,-0.1,-0.015
5011,0.044000000000000004,-0.068,-0.073,0.015
5012,0.044000000000000004,-0.071,0.015,0.059000000000000004
5013,0.09300000000000001,0.002,-0.059000000000000004,0.032
5014,0.0,0.107,-0.134,-0.055999999999999994
5015,-0.006999999999999999,-0.044000000000000004,-0.08800000000000001,0.027000000000000003
5016,0.01,0.028999999999999998,-0.015,-0.006999999999999999
5017,0.098,-0.129,0.037000000000000005,0.02
5018,-0.028999999999999998,-0.024,-0.006999999999999999,0.01
5019,-0.078,-0.002,-0.032,0.049
5020,-0.002,-0.11699999999999999,-0.11699999999999999,0.044000000000000004
5021,-0.012,-0.042,-0.01,0.032
5022,-0.015,-0.17300000000000001,0.044000000000000004,0.015
5023,0.012,-0.095,-0.051,-0.054000000000000006
5024,-0.054000000000000006,-0.006999999999999999,-0.122,-0.051
5025,-0.037000000000000005,-0.034,-0.139,-0.034
5026,0.024,-0.08800000000000001,-0.055999999999999994,0.051
5027,0.068,-0.042,-0.046,0.037000000000000005
5028,0.076,0.0,-0.083,0.015
5029,-0.002,0.01,-0.10300000000000001,-0.042
5030,0.028999999999999998,-0.01,-0.022000000000000002,-0.049
5031,0.028999999999999998,0.068,-0.046,0.034
5032,0.083,0.055999999999999994,-0.063,0.049
5033,0.055999999999999994,-0.115,-0.017,-0.071
5034,0.044000000000000004,0.028999999999999998,0.005,-0.10300000000000001
5035,0.0,0.051,0.071,-0.015
5036,-0.083,0.032,0.046,0.054000000000000006
5037,-0.129,-0.073,0.115,0.073
5038,-0.032,-0.063,0.02,-0.042
5039,0.081,0.002,-0.037000000000000005,-0.11
5040,0.002,0.063,0.083,-0.037000000000000005
5041,-0.039,-0.027000000000000003,0.085,0.11199999999999999
5042,0.044000000000000004,-0.085,-0.081,0.115
5043,0.024,-0.012,0.042,-0.022000000000000002
5044,0.042,0.027000000000000003,0.028999999999999998,-0.032
5045,0.059000000000000004,0.059000000000000004,0.042,-0.068
5046,-0.006999999999999999,0.068,-0.002,0.051
5047,0.024,-0.032,-0.012,0.042
5048,0.071,0.071,-0.081,0.012
5049,0.11199999999999999,0.08800000000000001,-0.049,-0.12
5050,0.054000000000000006,0.14400000000000002,0.022000000000000002,-0.095
5051,0.028999999999999998,0.09,-0.027000000000000003,-0.015
5052,0.002,-0.054000000000000006,0.027000000000000003,0.027000000000000003
5053,-0.02,0.039,0.034,0.017
5054,0.005,0.073,-0.028999999999999998,-0.032
5055,-0.044000000000000004,0.006999999999999999,0.115,-0.044000000000000004
5056,-0.095,0.059000000000000004,0.105,-0.063
5057,-0.17800000000000002,-0.051,0.024,-0.037000000000000005
5058,-0.098,-0.09,-0.063,0.024
5059,-0.012,-0.034,0.02,0.028999999999999998
5060,-0.034,-0.154,0.254,0.024
5061,-0.1,-0.134,0.09300000000000001,0.012
5062,-0.078,0.022000000000000002,0.0,-0.022000000000000002
5063,-0.051,-0.049,0.032,0.002
5064,0.046,-0.09,0.076,0.054000000000000006
5065,-0.012,-0.076,0.039,0.11
5066,0.024,0.068,-0.037000000000000005,0.032
5067,0.01,0.042,0.028999999999999998,-0.098
5068,0.059000000000000004,0.017,0.083,-0.042
5069,0.10300000000000001,0.151,-0.022000000000000002,-0.005
5070,0.002,-0.006999999999999999,0.08800000000000001,0.012
5071,-0.085,-0.002,-0.015,-0.063
5072,0.022000000000000002,0.129,-0.066,-0.08800000000000001
5073,0.071,0.183,0.042,-0.1
5074,0.024,0.11199999999999999,0.068,-0.081
5075,0.098,0.059000000000000004,0.122,0.015
5076,-0.005,-0.027000000000000003,0.08800000000000001,0.024
5077,-0.027000000000000003,0.027000000000000003,0.095,0.02
5078,-0.022000000000000002,-0.006999999999999999,0.034,-0.01
5079,0.037000000000000005,-0.068,0.059000000000000004,-0.017
5080,-0.049,0.02,0.081,-0.073
5081,-0.156,0.078,0.012,-0.022000000000000002
5082,-0.105,-0.049,0.037000000000000005,-0.024
5083,-0.039,-0.012,-0.015,0.022000000000000002
5084,0.042,-0.068,0.085,-0.051
5085,0.034,-0.1,-0.024,-0.044000000000000004
5086,-0.032,0.107,0.049,0.002
5087,0.051,0.083,0.002,-0.015
5088,0.078,0.039,-0.054000000000000006,-0.012
5089,-0.049,-0.095,-0.078,0.034
5090,0.0,0.063,-0.042,0.068
5091,0.034,0.13699999999999998,0.002,-0.061
5092,0.09,0.046,-0.006999999999999999,-0.068
5093,0.066,0.2,0.028999999999999998,-0.049
5094,-0.076,0.168,-0.024,0.015
5095,-0.078,0.066,-0.09,0.015
5096,-0.032,-0.085,0.059000000000000004,0.0
5097,0.024,0.105,0.027000000000000003,0.022000000000000002
5098,0.028999999999999998,0.13699999999999998,-0.032,-0.063
5099,-0.039,-0.017,-0.017,-0.028999999999999998
5100,-0.076,-0.168,0.042,-0.012
5101,-0.054000000000000006,-0.037000000000000005,0.051,0.073
5102,-0.105,-0.049,-0.017,-0.01
5103,-0.042,-0.044000000000000004,-0.059000000000000004,0.061
5104,-0.027000000000000003,-0.16399999999999998,0.022000000000000002,0.032
5105,-0.024,-0.071,-0.027000000000000003,0.017
5106,-0.005,-0.017,-0.059000000000000004,0.015
5107,-0.034,0.002,-0.046,-0.051
5108,-0.039,0.022000000000000002,-0.051,-0.02
5109,0.017,-0.006999999999999999,-0.044000000000000004,-0.059000000000000004
5110,0.10300000000000001,0.051,-0.171,-0.01
5111,0.015,0.127,-0.10300000000000001,-0.032
5112,-0.027000000000000003,-0.051,-0.028999999999999998,-0.015
5113,0.044000000000000004,0.066,-0.107,-0.125
5114,0.022000000000000002,0.01,-0.044000000000000004,-0.049
5115,-0.017,-0.083,0.068,0.017
5116,0.022000000000000002,-0.012,-0.027000000000000003,-0.063
5117,-0.073,0.01,-0.044000000000000004,-0.055999999999999994
5118,-0.085,0.028999999999999998,-0.005,-0.042
5119,0.0,-0.11,0.039,-0.049
5120,-0.034,-0.11,0.015,-0.098
5121,-0.1,-0.061,-0.002,0.027000000000000003
5122,-0.1,0.034,0.01,-0.015
5123,-0.063,-0.107,0.054000000000000006,-0.037000000000000005
5124,-0.006999999999999999,-0.078,-0.006999999999999999,-0.042
5125,-0.042,-0.028999999999999998,-0.059000000000000004,-0.015
5126,-0.034,-0.054000000000000006,-0.027000000000000003,0.049
5127,-0.002,-0.066,0.005,-0.037000000000000005
5128,-0.006999999999999999,-0.134,0.039,-0.042
5129,0.012,0.002,-0.028999999999999998,-0.063
5130,-0.044000000000000004,0.076,-0.006999999999999999,-0.054000000000000006
5131,-0.085,0.11199999999999999,0.066,0.0
5132,0.054000000000000006,0.171,-0.01,-0.032
5133,0.142,0.078,-0.022000000000000002,-0.076
5134,-0.024,0.039,0.125,-0.039
5135,-0.159,0.11,0.017,-0.049
5136,-0.115,0.14400000000000002,-0.042,-0.044000000000000004
5137,0.005,-0.068,-0.002,-0.046
5138,0.073,0.0,0.098,-0.059000000000000004
5139,-0.02,0.054000000000000006,-0.017,0.005
5140,-0.17600000000000002,0.059000000000000004,0.042,-0.005
5141,-0.18600000000000003,0.044000000000000004,0.09,0.006999999999999999
5142,0.066,0.017,0.083,-0.005
5143,0.01,-0.02,0.059000000000000004,0.11699999999999999
5144,-0.063,-0.073,-0.015,0.071
5145,-0.054000000000000006,-0.017,-0.02,-0.027000000000000003
5146,-0.012,0.039,0.066,-0.024
5147,0.015,-0.002,0.061,0.005
5148,0.068,0.095,0.022000000000000002,0.027000000000000003
5149,0.017,0.054000000000000006,-0.028999999999999998,0.032
5150,-0.059000000000000004,0.068,-0.055999999999999994,0.017
5151,0.063,0.171,-0.044000000000000004,-0.022000000000000002
5152,0.098,0.16399999999999998,0.066,-0.051
5153,0.017,-0.005,0.166,-0.061
5154,-0.006999999999999999,0.076,0.005,-0.028999999999999998
5155,0.071,0.11699999999999999,-0.032,0.006999999999999999
5156,0.08800000000000001,0.107,0.1,0.006999999999999999
5157,0.055999999999999994,0.046,0.166,-0.068
5158,-0.054000000000000006,-0.015,0.037000000000000005,-0.1
5159,-0.129,0.076,-0.006999999999999999,-0.02
5160,-0.055999999999999994,0.122,0.16399999999999998,0.049
5161,-0.054000000000000006,-0.005,0.154,0.059000000000000004
5162,-0.12,-0.054000000000000006,0.006999999999999999,0.015
5163,-0.081,0.039,0.115,-0.01
5164,-0.11199999999999999,-0.015,0.11199999999999999,-0.027000000000000003
5165,-0.051,-0.051,0.024,-0.022000000000000002
5166,0.017,-0.095,0.078,0.054000000000000006
5167,0.042,-0.024,0.078,0.032
5168,-0.024,0.027000000000000003,0.032,-0.027000000000000003
5169,-0.115,0.002,0.032,-0.12
5170,-0.028999999999999998,0.098,-0.08800000000000001,-0.1
5171,0.11199999999999999,0.188,-0.115,-0.022000000000000002
5172,0.10300000000000001,0.11,0.015,0.066
5173,0.002,0.073,-0.01,-0.002
5174,-0.005,0.037000000000000005,-0.061,-0.1
5175,0.046,0.105,-0.068,-0.151
5176,0.127,0.028999999999999998,0.006999999999999999,-0.078
5177,0.022000000000000002,-0.12,0.059000000000000004,-0.042
5178,-0.063,0.054000000000000006,-0.081,-0.024
5179,-0.066,0.017,0.095,-0.012
5180,-0.105,0.005,0.071,-0.024
5181,-0.132,-0.076,-0.078,-0.022000000000000002
5182,-0.125,-0.17800000000000002,0.044000000000000004,-0.024
5183,-0.055999999999999994,-0.09,-0.046,0.042
5184,-0.02,-0.039,-0.017,0.01
5185,-0.10300000000000001,-0.085,-0.078,0.054000000000000006
5186,-0.08800000000000001,-0.122,-0.061,0.068
5187,-0.01,0.046,-0.028999999999999998,-0.012
5188,-0.059000000000000004,0.044000000000000004,-0.1,0.028999999999999998
5189,-0.13699999999999998,-0.037000000000000005,-0.11699999999999999,0.012
5190,-0.059000000000000004,0.02,-0.051,0.012
5191,0.1,-0.012,-0.11699999999999999,0.0
5192,0.1,0.039,0.042,-0.01
5193,0.002,0.122,0.005,-0.015
5194,-0.002,0.098,-0.054000000000000006,-0.078
5195,-0.006999999999999999,0.122,-0.042,-0.063
5196,-0.051,0.1,-0.017,-0.022000000000000002
5197,0.012,0.085,0.005,-0.005
5198,-0.005,-0.022000000000000002,-0.044000000000000004,-0.024
5199,-0.149,-0.01,0.068,-0.022000000000000002
5200,-0.066,0.006999999999999999,-0.046,-0.046
5201,-0.042,-0.134,-0.006999999999999999,-0.015
5202,-0.039,-0.01,0.037000000000000005,0.042
5203,-0.054000000000000006,-0.012,0.049,0.024
5204,-0.149,-0.049,0.076,-0.039
5205,-0.066,-0.005,-0.049,0.037000000000000005
5206,-0.024,0.012,0.073,-0.022000000000000002
5207,-0.006999999999999999,-0.08800000000000001,0.081,-0.044000000000000004
5208,-0.005,-0.076,-0.061,-0.039
5209,-0.015,0.10300000000000001,-0.063,0.006999999999999999
5210,0.11699999999999999,0.027000000000000003,-0.054000000000000006,0.022000000000000002
5211,0.055999999999999994,0.039,0.051,0.017
5212,0.01,0.139,-0.034,-0.042
5213,0.005,0.115,-0.006999999999999999,-0.095
5214,0.066,0.054000000000000006,-0.005,-0.027000000000000003
5215,0.08800000000000001,0.002,-0.034,0.051
5216,0.073,0.085,-0.032,0.039
5217,0.02,0.142,-0.012,-0.061
5218,-0.059000000000000004,0.066,0.039,-0.073
5219,-0.055999999999999994,-0.017,-0.039,-0.046
5220,-0.02,-0.005,-0.027000000000000003,-0.002
5221,-0.042,-0.059000000000000004,-0.1,0.061
5222,-0.073,-0.059000000000000004,-0.039,0.027000000000000003
5223,-0.1,-0.083,0.051,-0.037000000000000005
5224,-0.034,-0.063,0.039,-0.017
5225,-0.107,-0.13699999999999998,0.1,0.024
5226,-0.044000000000000004,-0.17600000000000002,-0.005,0.022000000000000002
5227,0.078,0.066,-0.083,0.027000000000000003
5228,0.273,-0.022000000000000002,0.081,-0.022000000000000002
5229,0.312,-0.09300000000000001,0.08800000000000001,-0.044000000000000004
5230,0.085,0.17600000000000002,0.115,0.002
5231,-0.151,0.203,0.083,0.134
5232,-0.127,0.042,0.006999999999999999,0.156
5233,0.002,-0.081,-0.251,0.022000000000000002
5234,0.132,0.061,-0.2,-0.085
5235,-0.054000000000000006,0.17800000000000002,0.054000000000000006,-0.073
5236,-0.151,0.146,0.028999999999999998,-0.022000000000000002
5237,-0.09300000000000001,-0.051,-0.012,0.02
5238,-0.076,-0.017,-0.078,-0.01
5239,-0.012,-0.02,0.034,-0.017
5240,0.027000000000000003,-0.046,0.142,-0.044000000000000004
5241,-0.066,-0.061,0.049,-0.098
5242,-0.049,0.005,0.044000000000000004,-0.081
5243,-0.017,0.027000000000000003,0.17300000000000001,0.01
5244,-0.049,-0.063,0.23199999999999998,0.002
5245,-0.071,-0.068,0.12,0.032
5246,0.002,-0.032,0.076,-0.024
5247,0.022000000000000002,-0.01,0.0,0.028999999999999998
5248,-0.02,-0.015,-0.051,-0.024
5249,-0.034,0.12,0.055999999999999994,-0.02
5250,0.012,0.09,0.005,-0.078
5251,0.039,0.032,-0.046,-0.027000000000000003
5252,0.032,0.063,0.0,-0.039
5253,0.032,0.11199999999999999,-0.015,-0.076
5254,0.061,0.171,-0.061,-0.051
5255,0.017,0.17600000000000002,0.012,-0.039
5256,0.059000000000000004,0.132,-0.132,-0.028999999999999998
5257,0.037000000000000005,-0.028999999999999998,-0.17600000000000002,-0.002
5258,-0.054000000000000006,0.005,-0.059000000000000004,-0.012
5259,-0.061,0.066,0.024,-0.012
5260,-0.032,0.044000000000000004,0.02,0.005
5261,0.0,-0.034,-0.032,-0.044000000000000004
5262,-0.068,-0.068,-0.059000000000000004,-0.039
5263,-0.095,-0.061,-0.005,0.005
5264,-0.115,-0.055999999999999994,0.046,0.083
5265,0.017,-0.076,-0.012,0.073
5266,-0.01,-0.032,0.032,0.044000000000000004
5267,-0.01,-0.024,-0.049,0.022000000000000002
5268,-0.002,-0.034,-0.037000000000000005,-0.006999999999999999
5269,0.049,0.044000000000000004,0.024,0.042
5270,0.044000000000000004,0.051,-0.028999999999999998,0.034
5271,0.068,0.059000000000000004,-0.085,0.005
5272,0.066,-0.039,-0.005,-0.046
5273,0.034,0.059000000000000004,-0.024,-0.054000000000000006
5274,0.049,0.115,-0.006999999999999999,-0.017
5275,0.139,0.0,-0.032,-0.039
5276,-0.012,0.039,-0.046,-0.024
5277,-0.073,-0.002,0.078,-0.061
5278,-0.015,-0.044000000000000004,-0.063,-0.02
5279,0.01,0.01,-0.083,-0.059000000000000004
5280,-0.055999999999999994,-0.051,-0.037000000000000005,-0.005
5281,-0.081,-0.071,0.032,-0.005
5282,-0.105,-0.10300000000000001,0.028999999999999998,0.017
5283,-0.061,-0.159,-0.024,0.01
5284,0.002,-0.13699999999999998,0.068,-0.02
5285,0.005,-0.125,-0.006999999999999999,0.01
5286,-0.042,-0.132,-0.049,-0.006999999999999999
5287,-0.11699999999999999,-0.127,-0.039,0.015
5288,-0.044000000000000004,-0.085,-0.046,0.012
5289,-0.017,-0.071,-0.012,0.046
5290,0.105,-0.044000000000000004,-0.073,0.024
5291,0.076,-0.027000000000000003,-0.081,-0.002
5292,-0.024,0.0,-0.061,-0.044000000000000004
5293,0.095,0.083,-0.193,-0.006999999999999999
5294,0.032,0.042,-0.055999999999999994,0.024
5295,0.08800000000000001,-0.042,-0.037000000000000005,-0.046
5296,0.034,0.09,-0.166,-0.068
5297,0.027000000000000003,0.024,-0.027000000000000003,-0.015
5298,0.015,-0.012,-0.012,0.051
5299,0.034,0.078,-0.055999999999999994,0.022000000000000002
5300,-0.027000000000000003,0.044000000000000004,-0.017,-0.034
5301,-0.037000000000000005,0.002,0.098,-0.076
5302,-0.063,-0.073,0.13699999999999998,0.027000000000000003
5303,-0.032,-0.08800000000000001,-0.066,0.066
5304,-0.066,-0.049,-0.015,0.022000000000000002
5305,-0.08800000000000001,-0.049,0.166,-0.006999999999999999
5306,-0.024,-0.068,0.037000000000000005,0.005
5307,-0.017,-0.078,0.051,0.015
5308,0.017,-0.037000000000000005,-0.01,0.02
5309,0.042,-0.081,0.015,0.076
5310,-0.02,0.051,-0.017,0.055999999999999994
5311,0.012,0.183,-0.09,0.02
5312,0.042,0.129,-0.01,-0.076
5313,0.078,-0.028999999999999998,0.059000000000000004,-0.076
5314,0.032,0.073,-0.02,-0.028999999999999998
5315,0.039,0.1,0.039,0.017
5316,0.076,0.055999999999999994,-0.012,-0.01
5317,0.105,0.11199999999999999,-0.006999999999999999,-0.068
5318,0.10300000000000001,0.217,-0.049,-0.11
5319,0.132,0.129,-0.005,-0.044000000000000004
5320,-0.032,0.02,0.11199999999999999,0.044000000000000004
5321,-0.054000000000000006,0.034,0.068,-0.027000000000000003
5322,-0.012,-0.005,0.027000000000000003,-0.046
5323,-0.01,0.005,0.044000000000000004,0.005
5324,-0.022000000000000002,-0.073,0.122,0.044000000000000004
5325,-0.151,-0.098,0.183,0.046
5326,-0.09,-0.028999999999999998,0.161,0.01
5327,-0.039,-0.08800000000000001,0.037000000000000005,0.042
5328,-0.044000000000000004,-0.13699999999999998,-0.002,0.028999999999999998
5329,-0.027000000000000003,-0.09,0.017,0.08800000000000001
5330,-0.078,-0.098,-0.076,0.017
5331,0.017,-0.01,0.0,0.032
5332,0.08800000000000001,0.125,-0.08800000000000001,-0.006999999999999999
5333,0.063,-0.015,-0.046,0.01
5334,0.081,-0.063,-0.105,-0.044000000000000004
5335,0.095,0.09300000000000001,-0.073,-0.049
5336,0.11699999999999999,0.215,-0.054000000000000006,-0.054000000000000006
5337,0.129,0.127,-0.017,-0.073
5338,0.085,0.028999999999999998,-0.085,0.0
5339,0.066,-0.054000000000000006,-0.073,0.005
5340,0.039,0.044000000000000004,-0.051,0.012
5341,0.015,0.042,0.024,-0.002
5342,0.034,-0.071,0.09300000000000001,0.006999999999999999
